datetime,open,high,low,close,volume,rsi,stoch_rsi,fast_k,fast_d,macd,macdsignal,macdhist
2017-11-12 01:00:00,16.162,17.6,11.9,12.61,193780.24226,57.1388667303,51.398174843,82.4004984822,91.4313127661,0.980631534604,0.514322543397,0.466308991207
2017-11-13 01:00:00,12.61,13.999,12.012,13.789,64538.5515225,60.8192103119,60.0211175986,70.4730974805,83.3610165321,1.05353147259,0.622164329236,0.431367143358
2017-11-14 01:00:00,13.789,15.59,13.508,14.988,99497.4436602,64.1457988166,67.8152220379,59.7448381598,70.8728113742,1.19428747561,0.73658895851,0.457698517095
2017-11-15 01:00:00,14.988,15.199,14.146,14.6,44428.3639189,62.3263531341,63.5523113561,63.7962169975,64.6713842126,1.26000471471,0.84127210975,0.41873260496
2017-11-16 01:00:00,14.6,14.6,13.58,14.2,29824.4818775,60.4482819748,59.1520428109,63.5065254016,62.3491935196,1.26522472011,0.926062631822,0.339162088286
2017-11-17 01:00:00,14.2,14.8,14.021,14.502,37014.8746684,61.3817696461,61.3391784884,61.3478442185,62.8835288725,1.27898712069,0.996647529595,0.282339591095
2017-11-18 01:00:00,14.6,15.239,14.2,14.998,27106.7255634,62.9093746137,64.9183144838,61.8031785944,62.2191827382,1.31476122803,1.06027026928,0.25449095875
2017-11-19 01:00:00,14.998,15.268,14.813,15.17,22247.5333037,63.4421873592,66.1666799426,64.1413909716,62.4308045948,1.34152713859,1.11652164314,0.225005495449
2017-11-20 01:00:00,15.17,15.974,15.021,15.431,36337.971454,64.2697250933,44.4045742697,58.4965228987,61.4803641549,1.3680300356,1.16682332164,0.201206713966
2017-11-21 01:00:00,15.431,15.719,14.451,14.964,44468.4325038,61.6180467455,33.5749770821,48.0487437648,56.895552545,1.33595076647,1.2006488106,0.135301955868
2017-11-22 01:00:00,14.904,15.487,14.904,15.221,24188.2815178,62.522182967,25.9516187503,34.6437233674,47.062996677,1.3160943503,1.22373791854,0.0923564317552
2017-11-23 01:00:00,15.221,15.9,15.01,15.36,49085.5194199,63.0227383749,28.3646709544,29.2970889289,37.3298520204,1.29662742195,1.23831581922,0.0583116027285
2017-11-24 01:00:00,15.36,17.6,14.98,17.5,100986.337501,69.6528857581,60.32695026,38.2144133216,34.0517418726,1.43731142485,1.27811494035,0.159196484502
2017-11-25 01:00:00,17.5,18.5,16.797,17.6,76502.443608,69.9206618983,61.6178319387,50.103151051,39.2048844338,1.53913152484,1.33031825725,0.208813267596
2017-11-26 01:00:00,17.635,18.426,17.0,17.657,43034.7062785,70.0805484369,62.3886048805,61.4444623597,49.9206755774,1.60591215561,1.38543703692,0.22047511869
2017-11-27 01:00:00,17.657,21.1,17.388,20.61,181172.551639,76.8531201513,95.0374762018,73.0146376737,61.5207503615,1.87549912096,1.48344945373,0.392049667232
2017-11-28 01:00:00,20.61,28.0,20.41,26.397,223658.855566,84.2679858173,100.0,85.8086936941,73.4225979092,2.52698179614,1.69215592221,0.834825873929
2017-11-29 01:00:00,26.25,27.0,18.0,20.404,242557.781871,62.3064177122,19.0479866497,71.3618209505,76.7283841061,2.53053110808,1.85983095938,0.670700148692
2017-11-30 01:00:00,20.516,23.0,18.63,22.2,105537.985055,65.1946844686,19.9263707273,46.3247857923,67.8317668123,2.64774460195,2.0174136879,0.630330914053
2017-12-01 01:00:00,22.2,24.9,20.657,24.75,113668.746291,68.8010716572,35.066723489,24.6803602887,47.4556556772,2.91282361166,2.19649567265,0.71632793901
2017-12-02 01:00:00,24.75,25.5,23.11,24.24,69981.8477419,67.3188191285,28.8439234977,27.9456725714,32.9836062174,3.04662826472,2.36652219106,0.680106073654
2017-12-03 01:00:00,24.24,25.199,23.21,24.238,70200.0735922,67.3127766758,28.8185560425,30.9097343431,27.8452557344,3.11658201552,2.51653415596,0.600047859566
2017-12-04 01:00:00,24.238,24.793,23.434,24.286,31561.2845289,67.3874219099,26.2413507713,27.9679434372,28.9411167839,3.1397015409,2.64116763294,0.498533907958
2017-12-05 01:00:00,24.286,24.442,23.6,23.8,52997.3110557,65.7716256414,18.3381459998,24.4660176045,27.7812317949,3.08326582385,2.72958727113,0.353678552728
2017-12-06 01:00:00,23.8,23.91,21.0,21.622,69099.2571875,59.0318603311,0.0,14.859832257,22.4312644329,2.83016928402,2.7497036737,0.0804656103113
2017-12-07 01:00:00,21.57,23.148,19.551,19.6,52239.2621774,53.6127669588,0.0,6.11271533328,15.1461883983,2.43832248746,2.68742743646,-0.249104948997
2017-12-08 01:00:00,19.6,22.985,19.02,22.985,85304.7054891,60.1239352085,21.2399992308,7.0799997436,9.3508491113,2.3735613507,2.6246542193,-0.251092868607
2017-12-09 01:00:00,22.805,25.0,21.201,22.9,67021.5737728,59.899612287,20.5082382782,13.9160791697,9.03626474885,2.28899280935,2.55752193731,-0.268529127962
2017-12-10 01:00:00,22.9,23.062,20.0,20.75,56742.5114685,54.4407878295,2.7010763631,14.8164379574,11.9375056236,2.02514004551,2.45104555895,-0.42590551344
2017-12-11 01:00:00,20.75,23.5,20.75,22.106,91301.82077,57.0629382832,11.254760047,11.4880248961,13.406847341,1.90351021578,2.34153849032,-0.438028274542
2017-12-12 01:00:00,22.106,25.6,21.7,24.608,118371.506675,61.4164538035,25.4563077194,13.1373813765,13.14728141,1.98611350911,2.27045349408,-0.284339984968
2017-12-13 01:00:00,24.492,26.5,23.01,24.19,111093.762551,60.3306197013,21.914222089,19.5417632851,14.7223898526,1.99485268754,2.21533333277,-0.220480645229
2017-12-14 01:00:00,24.0,27.0,23.85,26.296,89358.2852847,63.7604494811,33.1026262418,26.8243853501,19.8345100039,2.14696625825,2.20165991786,-0.0546936596165
2017-12-15 01:00:00,26.296,26.848,23.251,25.8,83897.2065703,62.4101666631,28.697885815,27.9049113819,24.7570200057,2.20210975372,2.20174988504,0.000359868686987
2017-12-16 01:00:00,25.8,31.6,25.22,28.101,219161.053552,65.9631014229,81.3147662581,47.7050927717,34.1447965012,2.40377363475,2.24215463498,0.161618999772
2017-12-17 01:00:00,28.101,29.7,27.805,27.998,63677.5152296,65.6678992832,79.3711514475,63.1279345069,46.2459795535,2.52616244599,2.29895619718,0.227206248806
2017-12-18 01:00:00,27.998,34.0,25.965,31.77,181228.84338,70.7596226959,100.0,86.8953059019,65.9094443935,2.89416322464,2.41799760267,0.476165621964
2017-12-19 01:00:00,31.774,35.0,31.002,32.37,182330.752494,71.474619945,100.0,93.1237171492,81.0489858526,3.19736425378,2.57387093289,0.623493320887
2017-12-20 01:00:00,32.37,35.474,30.0,33.2,120622.671851,72.4642526682,100.0,100.0,93.3396743503,3.46468854438,2.75203445519,0.712654089188
2017-12-21 01:00:00,33.2,35.478,26.2,30.09,146013.345493,63.6701822979,53.3507835622,84.4502611874,92.5246594455,3.38655585417,2.87893873499,0.507617119184
2017-12-22 01:00:00,30.09,30.996,18.7,24.1,211426.27728,51.0035328788,0.0,51.1169278541,78.5223963472,2.80891279655,2.8649335473,-0.0560207507475
2017-12-23 01:00:00,24.1,29.2,24.087,25.876,129834.32519,53.8931242388,13.4645593825,22.2717809816,52.6129900077,2.46600826085,2.78514849001,-0.319140229159
2017-12-24 01:00:00,25.869,26.0,21.1,24.443,109226.205584,51.2994436803,1.3788484466,4.9478026097,26.1121704818,2.05493481253,2.63910575451,-0.584170941986
2017-12-25 01:00:00,24.443,25.4,23.318,24.495,52553.8711708,51.389641915,1.79914299232,5.54751694047,10.9223668439,1.71359880814,2.45400436524,-0.740405557096
2017-12-26 01:00:00,24.495,25.767,24.495,25.0,32602.8708129,52.3012086398,6.04674854218,3.07491332703,4.52341095907,1.46692702342,2.25658889688,-0.789661873456
2017-12-27 01:00:00,25.0,25.55,23.359,24.449,46202.4110809,51.1884003287,0.861422411359,2.90243798195,3.84162274982,1.21299412059,2.04786994162,-0.834875821028
2017-12-28 01:00:00,24.449,24.632,21.672,23.0,61188.6992233,48.315997718,0.0,2.30272365118,2.76002498672,0.884630802185,1.81522211373,-0.930591311547
2017-12-29 01:00:00,22.998,24.5,22.505,23.891,51032.7261168,50.1438080017,7.56911953897,2.81018065011,2.67178076108,0.688361754407,1.58985004187,-0.90148828746
2017-12-30 01:00:00,23.891,24.38,20.705,20.707,77939.7044612,44.2077554347,0.0,2.52303984632,2.54531471587,0.272750828034,1.3264301991,-1.05367937107
2017-12-31 01:00:00,20.707,24.1,20.31,23.2,77736.3493976,49.209705119,17.7019453012,8.42368828004,4.58563625883,0.142893255201,1.08972281032,-0.946829555119
2018-01-01 01:00:00,23.067,27.3,22.133,24.864,149914.742627,52.2459426468,28.4472174514,15.3830542509,8.77659412574,0.172265319161,0.906231312089,-0.733965992927
2018-01-02 01:00:00,24.868,29.8,24.7,26.959,137289.892125,55.7819581467,40.9612083776,29.0367903767,17.6145109692,0.360436989567,0.797072447584,-0.436635458017
2018-01-03 01:00:00,26.959,28.0,25.8,27.408,81865.041768,56.5151757033,43.5560719608,37.6548325966,27.3582257414,0.539575056243,0.745572969316,-0.205997913073
2018-01-04 01:00:00,27.62,31.5,26.0,29.088,137125.777453,59.2044669634,53.0734981224,45.8635928203,37.5184052645,0.80779348391,0.758017072235,0.0497764116749
2018-01-05 01:00:00,29.295,29.989,26.197,26.47,83194.5775069,53.7051890287,33.6115036324,43.4136912385,42.3107055518,0.799887198077,0.766391097403,0.0334961006736
2018-01-06 01:00:00,26.215,28.886,26.01,28.3,71676.0685097,56.6927848154,44.1846322196,43.6232113248,44.3001651279,0.930560196947,0.799224917312,0.131335279635
2018-01-07 01:00:00,28.3,29.764,28.13,28.774,59560.1313678,57.4485041708,68.0323621981,48.60949935,45.2154673044,1.06014661832,0.851409257513,0.208737360806
2018-01-08 01:00:00,28.907,30.69,24.01,28.433,124557.160165,56.6923167157,83.2486592621,65.1552178933,52.462642856,1.12239071919,0.905605549848,0.216785169338
2018-01-09 01:00:00,28.497,32.68,27.0,31.502,122077.330398,61.5340281382,100.0,83.7603404867,65.84168591,1.40318720027,1.00512187993,0.39806532034
2018-01-10 01:00:00,31.985,32.79,28.0,30.2,124227.040342,58.5818661399,82.9613555735,88.7366716119,79.2174099973,1.5033304581,1.10476359557,0.398566862535
2018-01-11 01:00:00,30.2,31.152,26.501,27.786,33797.3658405,53.5233477883,53.7657031783,78.9090195839,83.8020105608,1.37208850389,1.15822857723,0.213859926656
2018-01-12 01:00:00,27.786,27.786,27.786,27.786,0.0,53.5233477883,53.7657031783,63.4975873101,77.047759502,1.25362727476,1.17730831674,0.0763189580203
2018-01-13 01:00:00,28.681,34.5,28.153,33.99,105473.312306,62.8343128223,100.0,69.1771354522,70.5279141154,1.64143540265,1.27013373392,0.37130166873
2018-01-14 01:00:00,33.987,39.6,33.0,35.245,240592.232615,64.3685558499,100.0,84.5885677261,72.4210968295,2.02668182305,1.42144335174,0.605238471302
2018-01-15 01:00:00,35.2,36.318,32.0,32.837,119521.462653,59.3719509806,75.2162376173,91.7387458724,81.8348163503,2.11332580686,1.55981984277,0.55350596409
2018-01-16 01:00:00,32.837,35.0,18.5,23.477,384211.910618,44.958666275,3.72460827359,59.6469486303,78.6580874096,1.41045911831,1.52994769788,-0.119488579565
2018-01-17 01:00:00,23.444,25.817,18.002,24.157,244549.066961,45.971107254,5.21610890749,28.0523182661,59.812670923,0.897951494882,1.40354845728,-0.505596962395
2018-01-18 01:00:00,24.157,27.892,23.0,25.052,223494.947183,47.3260462605,12.1967720441,7.04582974173,31.5816988794,0.557577129006,1.23435419162,-0.676777062616
2018-01-19 01:00:00,25.052,28.799,24.24,26.414,164637.430829,49.3786740572,22.7719367756,13.3949392424,16.1643624168,0.39319747336,1.06612284797,-0.67292537461
2018-01-20 01:00:00,26.4,29.291,26.328,28.784,99528.6962181,52.7806736111,40.2990821039,25.0892636412,15.1766775418,0.448988940037,0.942696066383,-0.493707126346
2018-01-21 01:00:00,28.784,29.848,24.069,25.129,221395.040031,47.5449891793,13.3247687696,25.4652625497,21.3164884778,0.196016568459,0.793360166798,-0.597343598339
2018-01-22 01:00:00,25.129,27.9,21.545,23.91,261713.981701,45.9304646916,5.00671790448,19.543522926,23.3660163723,-0.10165713085,0.614356707269,-0.716013838119
2018-01-23 01:00:00,23.91,25.06,21.303,23.002,155647.343274,44.7283825134,0.0,6.11049555801,17.0397603446,-0.406151828249,0.410255000165,-0.816406828414
2018-01-24 01:00:00,23.016,24.555,23.0,24.059,102920.675687,46.4614597672,8.82414439075,4.61028743174,10.0881019719,-0.555768450675,0.217050309997,-0.772818760672
2018-01-25 01:00:00,24.059,24.469,23.103,23.4,54745.9814748,45.5160508631,4.01049591695,4.2782134359,4.99966547522,-0.719225708123,0.0297951063731,-0.749020814496
2018-01-26 01:00:00,23.4,23.899,21.304,23.138,95974.2780644,45.1281513839,2.03546508295,4.95670179688,4.61506755484,-0.859994491502,-0.148162813202,-0.7118316783
2018-01-27 01:00:00,23.138,24.388,22.623,23.756,56534.6503675,46.2756234692,7.87793941182,4.64130013724,4.62540512334,-0.911183772023,-0.300767004966,-0.610416767057
2018-01-28 01:00:00,23.786,26.939,23.6,25.751,99976.7448308,49.871158846,26.1849844421,12.0327963123,7.21026608214,-0.781760173891,-0.396965638751,-0.384794535139
2018-01-29 01:00:00,25.752,26.3,24.517,25.18,75827.2744834,48.8764095866,21.1201143808,18.3943460782,11.6894808426,-0.717000828642,-0.460972676729,-0.256028151913
2018-01-30 01:00:00,25.18,25.305,21.268,21.501,175693.811832,43.0042463012,0.0,15.7683662743,15.3985028883,-0.951573981754,-0.559092937734,-0.39248104402
2018-01-31 01:00:00,21.501,22.815,20.604,22.815,136941.678799,45.4895152189,11.6328070984,10.9176404931,15.0267842819,-1.01969170591,-0.651212691369,-0.36847901454
2018-02-01 01:00:00,22.815,22.933,18.21,19.543,143051.789011,40.7843847459,0.0,3.87760236614,10.1878697112,-1.32245411992,-0.78546097708,-0.536993142844
2018-02-02 01:00:00,19.543,19.603,13.752,18.524,349676.370705,39.4347108424,0.0,3.87760236614,6.22428174178,-1.62587818652,-0.953544418968,-0.67233376755
2018-02-03 01:00:00,18.524,20.247,16.504,19.559,107929.760194,41.5231137052,15.6481993771,5.21606645905,4.32375706378,-1.76251096591,-1.11533772836,-0.647173237555
2018-02-04 01:00:00,19.559,19.945,15.54,16.581,85580.4107912,37.563359787,0.0,5.21606645905,4.76991176141,-2.0870350983,-1.30967720235,-0.777357895958
2018-02-05 01:00:00,16.581,16.875,12.352,13.013,163754.038239,33.4969374867,0.0,5.21606645905,5.21606645905,-2.60213480205,-1.56816872229,-1.03396607976
2018-02-06 01:00:00,13.013,15.841,10.984,15.5,250560.167896,38.4329502041,25.5967655104,8.53225517014,6.32146269608,-2.77765582576,-1.81006614298,-0.967589682777
2018-02-07 01:00:00,15.5,16.953,13.925,14.699,170908.054735,37.4809631627,24.3310847493,16.6426167532,10.1303127941,-2.94741553578,-2.03753602154,-0.909879514237
2018-02-08 01:00:00,14.713,17.999,14.641,17.763,136104.41212,43.1992575477,59.2536270773,36.393825779,20.5228992341,-2.80240772413,-2.19051036206,-0.611897362073
2018-02-09 01:00:00,17.763,21.551,17.072,21.084,214586.477391,48.6120861086,92.3106405508,58.6317841258,37.2227422193,-2.39193826801,-2.23079594325,-0.16114232476
2018-02-10 01:00:00,21.084,21.525,18.4,19.742,165665.251837,46.701301128,80.6411697483,77.4018124588,57.4758074545,-2.15014096457,-2.21466494751,0.0645239829404
2018-02-11 01:00:00,19.656,21.288,17.145,19.411,179006.114911,46.2251440436,77.7332019499,83.5616707496,73.1984224447,-1.96260016029,-2.16425199007,0.201651829778
2018-02-12 01:00:00,19.411,24.463,19.411,24.031,177567.885486,53.2881738104,100.0,86.124790566,82.3627579248,-1.42475365938,-2.01635232393,0.591598664549
2018-02-13 01:00:00,24.031,27.738,22.602,26.9,338983.156803,57.0134768915,100.0,92.5777339833,87.421398433,-0.758261344889,-1.76473412812,1.00647278323
2018-02-14 01:00:00,26.903,29.081,26.374,28.09,278302.382164,58.4729990245,100.0,100.0,92.9008415164,-0.132510826754,-1.43828946785,1.3057786411
2018-02-15 01:00:00,28.09,28.434,25.8,27.211,124580.682778,56.9553078049,93.9234165592,97.9744721864,96.8507353899,0.289139987474,-1.09280357678,1.38194356426
2018-02-16 01:00:00,27.121,28.249,25.903,28.099,66772.7788303,58.1220280235,98.5947704345,97.5060623312,98.4935115059,0.68703575375,-0.736835710678,1.42387146443
2018-02-17 01:00:00,28.099,28.3,27.38,28.118,60789.3951299,58.1478170416,98.6980253774,97.0720707903,97.5175351027,0.992463653211,-0.3909758379,1.38343949111
2018-02-18 01:00:00,28.118,28.238,25.041,27.801,118713.429155,57.5199005478,96.1839520805,97.8255826308,97.4679052508,1.19516113965,-0.0737484423908,1.26890958204
2018-02-19 01:00:00,27.801,32.0,26.963,31.019,181673.565276,61.9515112605,100.0,98.293992486,97.7305486357,1.59705619438,0.260412484963,1.33664370942
2018-02-20 01:00:00,31.019,34.5,29.15,29.6,190943.922193,59.0646303836,89.8544223511,95.3461248105,97.1552333091,1.78053458547,0.564436905065,1.21609768041
2018-02-21 01:00:00,29.697,31.32,26.782,28.05,192863.651428,56.0341730954,79.204263567,89.6862286394,94.4421153119,1.78034774561,0.807619073175,0.972728672438
2018-02-22 01:00:00,28.05,29.392,24.45,25.408,138308.728671,51.2701353414,62.4616555355,77.1734471512,87.4019335337,1.54915466315,0.95592619117,0.593228471981
2018-02-23 01:00:00,25.408,29.937,24.5,29.364,212482.683431,57.0760931938,80.0763838748,73.9141009924,80.2579255943,1.66594464512,1.09792988196,0.568014763159
2018-02-24 01:00:00,29.151,31.7,28.101,29.798,163205.377929,57.6640566048,82.479122909,75.0057207731,75.3644229722,1.7730827262,1.23296045081,0.540122275394
2018-02-25 01:00:00,29.798,30.1,27.426,28.63,84585.2798313,55.4905925031,65.5459079406,76.0338049081,74.9845422246,1.74364295809,1.33509695227,0.408546005827
2018-02-26 01:00:00,28.63,29.6,27.095,28.7,86471.7969253,55.5971642594,59.5943111751,69.2064473415,73.4153243409,1.70629108327,1.40933577847,0.296955304804
2018-02-27 01:00:00,28.7,30.18,28.21,29.053,63612.0169111,56.1595968179,63.170677864,62.7702989932,69.3368504143,1.68574142541,1.46461690785,0.221124517554
2018-02-28 01:00:00,29.053,29.66,26.744,27.147,76959.151056,52.3551110688,38.9789131888,53.914634076,61.9637934702,1.49838495358,1.471370517,0.0270144365765
2018-03-01 01:00:00,27.147,28.44,25.782,27.267,64463.5002379,52.5700484484,12.1699031743,38.1064980757,51.597143715,1.34409273258,1.44591496012,-0.101822227533
2018-03-02 01:00:00,27.198,27.592,24.402,24.76,108591.406867,47.7849708693,0.0,17.0496054544,36.3569125353,1.00790261377,1.35831249085,-0.350409877077
2018-03-03 01:00:00,24.76,25.748,22.824,23.202,155653.488331,45.0758017052,0.0,4.05663439143,19.7375793072,0.608734827078,1.20839695809,-0.599662131014
2018-03-04 01:00:00,23.202,25.228,22.77,23.7,106905.388957,46.1133699019,6.14829375493,2.04943125164,7.71855703248,0.328785879362,1.03247474235,-0.703688862984
2018-03-05 01:00:00,23.805,24.46,21.151,21.321,301356.590887,42.0786892468,0.0,2.04943125164,2.7184989649,-0.0840719671888,0.80916540044,-0.893237367628
2018-03-06 01:00:00,21.435,21.95,19.731,19.907,125004.585572,39.8754012073,0.0,2.04943125164,2.04943125164,-0.519375727681,0.543457174815,-1.0628329025
2018-03-07 01:00:00,19.907,20.342,16.5,17.661,248045.613034,36.6377699353,0.0,2.57571741713e-14,1.36628750109,-1.03367496194,0.228030747465,-1.2617057094
2018-03-08 01:00:00,17.661,20.95,16.832,18.053,268947.585727,37.5776398741,3.71288434492,1.23762811497,1.09568645554,-1.39356553052,-0.0962885081332,-1.29727702239
2018-03-09 01:00:00,18.053,18.572,16.31,17.934,207978.642606,37.3987096293,3.39298358641,2.36862264378,1.20208358625,-1.66914286454,-0.410859379414,-1.25828348512
2018-03-10 01:00:00,18.0,18.52,16.699,16.852,80588.1443347,35.7540040009,0.0,2.36862264378,1.99162446751,-1.95234285142,-0.719156073815,-1.2331867776
2018-03-11 01:00:00,16.852,17.743,15.921,17.405,108666.779818,37.2524973358,6.83929592492,3.41075983711,2.71600170822,-2.10786030152,-0.996896919357,-1.11096338217
2018-03-12 01:00:00,17.405,17.825,15.991,16.491,96078.0764435,35.7866789992,0.149132450054,2.32947612499,2.70295286863,-2.27859493848,-1.25323652318,-1.0253584153
2018-03-13 01:00:00,16.551,16.99,15.813,16.051,47142.2687428,35.0806416023,0.0,2.32947612499,2.68990402903,-2.42149421316,-1.48688806118,-0.934606151979
2018-03-14 01:00:00,16.051,16.331,12.844,13.803,169634.373431,31.6870421719,0.0,0.0497108166848,1.56955435556,-2.68518459402,-1.72654736775,-0.958637226272
2018-03-15 01:00:00,13.8,15.88,12.701,14.901,211408.287739,34.9526041938,13.3437725205,4.44792417351,2.27570370506,-2.77358948393,-1.93595579098,-0.837633692951
2018-03-16 01:00:00,14.901,15.088,13.934,14.426,66594.6505858,34.2011275635,10.2730811227,7.87228454774,4.12330651265,-2.84913645485,-2.11859192376,-0.730544531093
2018-03-17 01:00:00,14.426,14.69,12.923,13.191,40696.397258,32.2836893155,2.85709411634,8.82464925319,7.04828599148,-2.97437540409,-2.28974861982,-0.684626784264
2018-03-18 01:00:00,13.191,14.0,11.632,13.61,116087.58772,33.6250972282,9.28053667477,7.4702373046,8.05572370184,-3.00517657054,-2.43283420997,-0.572342360571
2018-03-19 01:00:00,13.617,15.85,13.252,15.83,126700.920485,40.2843241882,53.4061380067,21.8479229326,12.7142698301,-2.81796749501,-2.50986086697,-0.308106628039
2018-03-20 01:00:00,15.741,17.438,14.42,16.422,150697.394186,41.9348899914,71.0357341891,44.5741362902,24.6307655091,-2.59195505698,-2.52627970498,-0.0656753520069
2018-03-21 01:00:00,16.422,17.514,15.474,15.899,119607.015612,40.8744042157,63.6846896573,62.708853951,43.0436377246,-2.42706263338,-2.50643629066,0.0793736572808
2018-03-22 01:00:00,15.899,16.759,14.794,15.944,66630.9427318,41.0107814084,89.7234015874,74.8146084779,60.699199573,-2.26662483558,-2.45847399964,0.19184916406
2018-03-23 01:00:00,15.944,15.944,14.516,15.504,76896.1239759,40.0510510437,81.617223627,78.3417716239,71.9550780176,-2.1501949389,-2.39681818749,0.246623248594
2018-03-24 01:00:00,15.504,15.73,14.773,14.823,25053.5913052,38.5668631584,67.1343008568,79.4916420238,77.5493407085,-2.08879607467,-2.33521376493,0.246417690256
2018-03-25 01:00:00,14.823,15.064,14.517,14.64,24846.0527032,38.1630771495,63.194097841,70.648540775,76.1606514742,-2.03148589815,-2.27446819157,0.242982293426
2018-03-26 02:00:00,14.64,14.685,12.395,13.168,105048.511867,35.0287306309,32.6086854317,54.3123613765,68.1508480584,-2.08085842767,-2.23574623879,0.154887811123
2018-03-27 02:00:00,13.168,13.89,12.315,12.814,105416.379484,34.3087303589,25.5828173209,40.4618668645,55.1409230053,-2.1240664388,-2.21341027879,0.0893438399905
2018-03-28 02:00:00,12.784,13.591,12.666,13.059,40625.8341521,35.2868512918,35.1274646477,31.1063224668,41.9601835693,-2.11416882429,-2.19356198789,0.079393163601
2018-03-29 02:00:00,13.059,13.096,11.673,11.912,118889.662335,32.8535625847,11.3830770457,24.0311196714,31.8664363342,-2.17381976649,-2.18961354361,0.0157937771204
2018-03-30 02:00:00,11.912,12.318,11.157,11.625,89413.7797035,32.2621086834,5.61158324802,17.3740416472,24.1704945951,-2.21867654723,-2.19542614434,-0.0232504028943
2018-03-31 02:00:00,11.625,12.045,11.391,11.587,95929.783857,32.1806076137,4.81628387295,7.27031472224,16.2251586803,-2.23156802448,-2.20265452037,-0.028913504114
2018-04-01 02:00:00,11.587,11.759,10.571,10.971,98411.7408153,30.8387886551,0.0,3.47595570699,9.3734373588,-2.26537681122,-2.21519897854,-0.0501778326823
2018-04-02 02:00:00,10.971,11.573,10.905,11.442,47144.1881764,33.1048085501,20.4217664051,8.41268342603,6.38631795175,-2.22847626737,-2.2178544363,-0.0106218310651
2018-04-03 02:00:00,11.442,12.549,11.364,12.286,74187.491163,37.032761293,55.8211614163,25.4143092738,12.4343161356,-2.1068422086,-2.19565199076,0.0888097821644
2018-04-04 02:00:00,12.286,12.286,10.901,11.08,76023.3654551,34.0016290899,28.5040694829,34.9156657681,22.9142194893,-2.08374039949,-2.17326967251,0.0895292730166
2018-04-05 02:00:00,11.08,11.317,10.742,11.126,44507.9177811,34.2198283371,30.4705191446,38.2652500146,32.8650750188,-2.03822484649,-2.1462607073,0.108035860811
2018-04-06 02:00:00,11.126,11.297,10.6,10.693,27875.0250336,33.1245389542,20.5995802476,26.5247229584,33.2352129137,-2.01387818991,-2.11978420383,0.105906013915
2018-04-07 02:00:00,10.693,11.229,10.693,10.902,26528.2556134,34.204564788,33.0886603487,28.0529199136,30.9476309622,-1.9551806306,-2.08686348918,0.131682858584
2018-04-08 02:00:00,10.902,11.778,10.902,11.529,32730.1687399,37.4257323961,64.7556865284,39.4813090415,31.3529839712,-1.83689415956,-2.03686962326,0.199975463697
2018-04-09 02:00:00,11.529,11.839,10.77,11.034,50731.3260765,35.9494272566,55.4764767424,51.1069412065,39.5470567205,-1.7627734867,-1.98205039594,0.219276909245
2018-04-10 02:00:00,11.034,11.265,10.76,11.068,14924.7958897,36.1332854786,68.5099091791,62.9140241499,51.1674247993,-1.681900897,-1.92202049616,0.240119599152
2018-04-11 02:00:00,11.068,11.881,11.0,11.8,33424.1545984,40.0685669744,100.0,74.6621286405,62.8943646656,-1.54097905725,-1.84581220837,0.304833151126
2018-04-12 02:00:00,11.8,13.268,11.092,13.168,100918.601373,46.6018489487,100.0,89.5033030597,75.69315195,-1.30388098841,-1.73742596438,0.433544975971
2018-04-13 02:00:00,13.168,13.6,12.53,12.655,80464.910001,44.6619691775,87.6935078912,95.8978359637,86.687755888,-1.14418442749,-1.618777657,0.474593229515
2018-04-14 02:00:00,12.655,13.296,12.54,13.067,30449.0024464,46.5601842106,99.7356811603,95.8097296838,93.7369562358,-0.973160803661,-1.48965428633,0.516493482674
2018-04-15 02:00:00,13.067,13.805,13.032,13.65,30094.4410038,49.1810665891,100.0,95.8097296838,95.8390984438,-0.781570661873,-1.34803756144,0.566466899569
2018-04-16 02:00:00,13.65,13.734,12.576,13.008,44484.9223547,46.5120953421,85.4490742286,95.0615851296,95.5603481658,-0.673771312474,-1.21318431165,0.539412999174
2018-04-17 02:00:00,13.048,13.649,12.93,12.955,32689.3529446,46.2917421947,84.2477340886,89.8989361057,93.5900836397,-0.585862747418,-1.0877199988,0.501857251384
2018-04-18 02:00:00,12.955,14.5,12.955,14.27,98507.0482806,52.2547130078,100.0,89.8989361057,91.6198191137,-0.405411732091,-0.95125834546,0.54584661337
2018-04-19 02:00:00,14.27,14.949,14.102,14.9,87345.5051855,54.8087083924,100.0,94.7492446962,91.5157056359,-0.209156244502,-0.802837925269,0.593681680766
2018-04-20 02:00:00,14.9,16.098,14.516,15.981,79325.9761109,58.824259025,100.0,100.0,94.882726934,0.0332223425767,-0.6356258717,0.668848214276
2018-04-21 02:00:00,16.025,16.32,14.277,15.124,78173.6425748,54.7280299655,84.0611919188,94.6870639729,96.4787695564,0.154376821427,-0.477625333074,0.632002154501
2018-04-22 02:00:00,15.124,16.003,14.806,15.28,50673.881006,55.3296466499,86.4021383678,90.1544434289,94.9471691339,0.259983586094,-0.330103549241,0.590087135335
2018-04-23 02:00:00,15.28,17.0,15.243,16.777,101370.601419,60.6599456877,100.0,90.1544434289,91.6653169436,0.459179956291,-0.172246848134,0.631426804425
2018-04-24 02:00:00,16.777,18.767,16.706,18.018,120937.349317,64.401427898,100.0,95.4673794559,91.9254221046,0.709009819479,0.00400448538828,0.70500533409
