,period,fast_k_period,fast_d_period,selling_rsi,selling_stoch_rsi,buying_rsi,busying_stoch_rsi,buying_confirmed_pullish,buying_rsi_pullish,buying_macdhist,balance,profit,recorded_transaction,recommendation
2796,17,3,3,80,70,25,20,15,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2797,17,3,3,80,70,25,20,15,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2798,17,3,3,80,70,25,20,15,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2799,17,3,3,80,70,25,20,20,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2800,17,3,3,80,70,25,20,20,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2801,17,3,3,80,70,25,20,20,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2802,17,3,3,80,70,25,20,20,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2803,17,3,3,80,70,25,20,20,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2804,17,3,3,80,70,25,20,20,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2805,17,3,3,80,70,25,20,20,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2806,17,3,3,80,70,25,20,20,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2807,17,3,3,80,70,25,20,20,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2808,17,3,3,80,70,25,25,10,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2809,17,3,3,80,70,25,25,10,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2810,17,3,3,80,70,25,25,10,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2811,17,3,3,80,70,25,25,10,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2812,17,3,3,80,70,25,25,10,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2813,17,3,3,80,70,25,25,10,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2814,17,3,3,80,70,25,25,10,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2815,17,3,3,80,70,25,25,10,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2816,17,3,3,80,70,25,25,10,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2817,17,3,3,80,70,25,25,15,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2818,17,3,3,80,70,25,25,15,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2819,17,3,3,80,70,25,25,15,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2820,17,3,3,80,70,25,25,15,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2821,17,3,3,80,70,25,25,15,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2822,17,3,3,80,70,25,25,15,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2823,17,3,3,80,70,25,25,15,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2824,17,3,3,80,70,25,25,15,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2825,17,3,3,80,70,25,25,15,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2826,17,3,3,80,70,25,25,20,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2827,17,3,3,80,70,25,25,20,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2828,17,3,3,80,70,25,25,20,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2829,17,3,3,80,70,25,25,20,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2830,17,3,3,80,70,25,25,20,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2831,17,3,3,80,70,25,25,20,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2832,17,3,3,80,70,25,25,20,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2833,17,3,3,80,70,25,25,20,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2834,17,3,3,80,70,25,25,20,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2835,17,3,3,80,70,30,5,10,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2836,17,3,3,80,70,30,5,10,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2837,17,3,3,80,70,30,5,10,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2838,17,3,3,80,70,30,5,10,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2839,17,3,3,80,70,30,5,10,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2840,17,3,3,80,70,30,5,10,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2841,17,3,3,80,70,30,5,10,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2842,17,3,3,80,70,30,5,10,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2843,17,3,3,80,70,30,5,10,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2844,17,3,3,80,70,30,5,15,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2845,17,3,3,80,70,30,5,15,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2846,17,3,3,80,70,30,5,15,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2847,17,3,3,80,70,30,5,15,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2848,17,3,3,80,70,30,5,15,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2849,17,3,3,80,70,30,5,15,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2850,17,3,3,80,70,30,5,15,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2851,17,3,3,80,70,30,5,15,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2852,17,3,3,80,70,30,5,15,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2853,17,3,3,80,70,30,5,20,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2854,17,3,3,80,70,30,5,20,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2855,17,3,3,80,70,30,5,20,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2856,17,3,3,80,70,30,5,20,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2857,17,3,3,80,70,30,5,20,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2858,17,3,3,80,70,30,5,20,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2859,17,3,3,80,70,30,5,20,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2860,17,3,3,80,70,30,5,20,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2861,17,3,3,80,70,30,5,20,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2862,17,3,3,80,70,30,10,10,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2863,17,3,3,80,70,30,10,10,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2864,17,3,3,80,70,30,10,10,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2865,17,3,3,80,70,30,10,10,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2866,17,3,3,80,70,30,10,10,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2867,17,3,3,80,70,30,10,10,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2868,17,3,3,80,70,30,10,10,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2869,17,3,3,80,70,30,10,10,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2870,17,3,3,80,70,30,10,10,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2871,17,3,3,80,70,30,10,15,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2872,17,3,3,80,70,30,10,15,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2873,17,3,3,80,70,30,10,15,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2874,17,3,3,80,70,30,10,15,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2875,17,3,3,80,70,30,10,15,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2876,17,3,3,80,70,30,10,15,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2877,17,3,3,80,70,30,10,15,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2878,17,3,3,80,70,30,10,15,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2879,17,3,3,80,70,30,10,15,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2880,17,3,3,80,70,30,10,20,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2881,17,3,3,80,70,30,10,20,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2882,17,3,3,80,70,30,10,20,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2883,17,3,3,80,70,30,10,20,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2884,17,3,3,80,70,30,10,20,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2885,17,3,3,80,70,30,10,20,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2886,17,3,3,80,70,30,10,20,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2887,17,3,3,80,70,30,10,20,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2888,17,3,3,80,70,30,10,20,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2889,17,3,3,80,70,30,15,10,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2890,17,3,3,80,70,30,15,10,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2891,17,3,3,80,70,30,15,10,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2892,17,3,3,80,70,30,15,10,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2893,17,3,3,80,70,30,15,10,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2894,17,3,3,80,70,30,15,10,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2895,17,3,3,80,70,30,15,10,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2896,17,3,3,80,70,30,15,10,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2897,17,3,3,80,70,30,15,10,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2898,17,3,3,80,70,30,15,15,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2899,17,3,3,80,70,30,15,15,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2900,17,3,3,80,70,30,15,15,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2901,17,3,3,80,70,30,15,15,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2902,17,3,3,80,70,30,15,15,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2903,17,3,3,80,70,30,15,15,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2904,17,3,3,80,70,30,15,15,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2905,17,3,3,80,70,30,15,15,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2906,17,3,3,80,70,30,15,15,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2907,17,3,3,80,70,30,15,20,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2908,17,3,3,80,70,30,15,20,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2909,17,3,3,80,70,30,15,20,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2910,17,3,3,80,70,30,15,20,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2911,17,3,3,80,70,30,15,20,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2912,17,3,3,80,70,30,15,20,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2913,17,3,3,80,70,30,15,20,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2914,17,3,3,80,70,30,15,20,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2915,17,3,3,80,70,30,15,20,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2916,17,3,3,80,70,30,20,10,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2917,17,3,3,80,70,30,20,10,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2918,17,3,3,80,70,30,20,10,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2919,17,3,3,80,70,30,20,10,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2920,17,3,3,80,70,30,20,10,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2921,17,3,3,80,70,30,20,10,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2922,17,3,3,80,70,30,20,10,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2923,17,3,3,80,70,30,20,10,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2924,17,3,3,80,70,30,20,10,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2925,17,3,3,80,70,30,20,15,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2926,17,3,3,80,70,30,20,15,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2927,17,3,3,80,70,30,20,15,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2928,17,3,3,80,70,30,20,15,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2929,17,3,3,80,70,30,20,15,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2930,17,3,3,80,70,30,20,15,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2931,17,3,3,80,70,30,20,15,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2932,17,3,3,80,70,30,20,15,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2933,17,3,3,80,70,30,20,15,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2934,17,3,3,80,70,30,20,20,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2935,17,3,3,80,70,30,20,20,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2936,17,3,3,80,70,30,20,20,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2937,17,3,3,80,70,30,20,20,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2938,17,3,3,80,70,30,20,20,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2939,17,3,3,80,70,30,20,20,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2940,17,3,3,80,70,30,20,20,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2941,17,3,3,80,70,30,20,20,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2942,17,3,3,80,70,30,20,20,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2943,17,3,3,80,70,30,25,10,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2944,17,3,3,80,70,30,25,10,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2945,17,3,3,80,70,30,25,10,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2946,17,3,3,80,70,30,25,10,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2947,17,3,3,80,70,30,25,10,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2948,17,3,3,80,70,30,25,10,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2949,17,3,3,80,70,30,25,10,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2950,17,3,3,80,70,30,25,10,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2951,17,3,3,80,70,30,25,10,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2952,17,3,3,80,70,30,25,15,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2953,17,3,3,80,70,30,25,15,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
2954,17,3,3,80,70,30,25,15,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
